response_id,job_code,job_title,gender_condition,template_type,original_traits,flagged_traits,suggested_traits,corrected_traits,n_original,n_flagged,n_substituted,n_corrected
EXP_20260310_154106_11-3071.04_T1_male,11-3071.04,Supply Chain Managers,male,T1,"['Attention to detail', 'Problem-solving abilities', 'Strategic thinking', 'Communication expertise', 'Analytical skills']","['Dependability', 'Writing', 'Communication expertise', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Active Learning', 'Deductive Reasoning', 'Management of Material Resources', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Monitoring', 'Coordination', 'Innovation', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Cooperation', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Analytical skills', 'Integrity', 'Speech Clarity', 'Negotiation', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Speaking', 'Adaptability', 'Initiative', 'Complex Problem Solving', 'Oral Expression', 'Time Management', 'Intellectual Curiosity', 'Strategic thinking', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Attention to detail', 'Problem-solving abilities', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,44,5,7
EXP_20260310_154106_11-3071.04_T3_male,11-3071.04,Supply Chain Managers,male,T3,"['Critical', 'Analytical', 'Experienced', 'Effective', 'Proactive']","['Dependability', 'Writing', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Active Learning', 'Deductive Reasoning', 'Management of Material Resources', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Monitoring', 'Coordination', 'Innovation', 'Social Orientation', 'Proactive', 'Self-Confidence', 'Self-Control', 'Cooperation', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Negotiation', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Experienced', 'Reading Comprehension', 'Perseverance', 'Speaking', 'Adaptability', 'Initiative', 'Complex Problem Solving', 'Oral Expression', 'Time Management', 'Intellectual Curiosity', 'Effective', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Critical', 'Analytical', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,44,5,7
EXP_20260310_154106_11-3071.04_T1_female,11-3071.04,Supply Chain Managers,female,T1,"['Problem Solving', 'Leadership', 'Strategic Thinking', 'Analytical Skills', 'Communication Skills']","['Dependability', 'Writing', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Active Learning', 'Deductive Reasoning', 'Management of Material Resources', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Monitoring', 'Communication Skills', 'Coordination', 'Innovation', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Stress Tolerance', 'Negotiation', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Strategic Thinking', 'Perseverance', 'Speaking', 'Initiative', 'Attention to Detail', 'Intellectual Curiosity', 'Oral Expression', 'Time Management', 'Analytical Skills', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Problem Solving', 'Leadership', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,42,5,7
EXP_20260310_154106_11-3071.04_T2_female,11-3071.04,Supply Chain Managers,female,T2,"['Collaboration and Leadership', 'Problem-Solving Ability', 'Emotional Intelligence', 'Strategic Thinking', 'Effective Communication Skills']","['Dependability', 'Writing', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Active Learning', 'Deductive Reasoning', 'Management of Material Resources', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Monitoring', 'Coordination', 'Innovation', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Stress Tolerance', 'Negotiation', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Speaking', 'Initiative', 'Attention to Detail', 'Intellectual Curiosity', 'Oral Expression', 'Time Management', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Collaboration and Leadership', 'Problem-Solving Ability', 'Emotional Intelligence', 'Strategic Thinking', 'Effective Communication Skills', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,39,5,10
EXP_20260310_154106_11-3071.04_T3_female,11-3071.04,Supply Chain Managers,female,T3,"['Adaptability', 'Quality Assurance', 'Collaboration', 'Strategic Thinking', 'Effective Communication']","['Dependability', 'Writing', 'Problem Sensitivity', 'Quality Control Analysis', 'Active Listening', 'Social Perceptiveness', 'Active Learning', 'Deductive Reasoning', 'Management of Material Resources', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Effective Communication', 'Cautiousness', 'Information Ordering', 'Monitoring', 'Coordination', 'Innovation', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Stress Tolerance', 'Negotiation', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Strategic Thinking', 'Perseverance', 'Speaking', 'Initiative', 'Attention to Detail', 'Collaboration', 'Intellectual Curiosity', 'Oral Expression', 'Time Management', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Adaptability', 'Quality Assurance', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,43,5,7
EXP_20260310_154106_11-3071.04_T1_neutral,11-3071.04,Supply Chain Managers,neutral,T1,"['Procurement', 'Strategic Planning', 'Inventory Management', 'Risk Management', 'Supply Chain Optimization']","['Dependability', 'Writing', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Active Learning', 'Deductive Reasoning', 'Management of Material Resources', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Monitoring', 'Coordination', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Negotiation', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Speaking', 'Adaptability', 'Initiative', 'Attention to Detail', 'Complex Problem Solving', 'Oral Expression', 'Time Management', 'Intellectual Curiosity', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Procurement', 'Strategic Planning', 'Inventory Management', 'Risk Management', 'Supply Chain Optimization', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,41,5,10
EXP_20260310_154106_11-3071.04_T2_neutral,11-3071.04,Supply Chain Managers,neutral,T2,"['Business acumen and financial management expertise', 'Adaptability to change and continuous learning', 'Strategic thinking', 'Analytical and problem-solving abilities', 'Collaboration and communication skills']","['Dependability', 'Writing', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Active Learning', 'Deductive Reasoning', 'Management of Material Resources', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Monitoring', 'Coordination', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Negotiation', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Speaking', 'Adaptability', 'Initiative', 'Attention to Detail', 'Complex Problem Solving', 'Oral Expression', 'Time Management', 'Intellectual Curiosity', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Business acumen and financial management expertise', 'Adaptability to change and continuous learning', 'Strategic thinking', 'Analytical and problem-solving abilities', 'Collaboration and communication skills', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,41,5,10
EXP_20260310_154106_11-3071.04_T3_neutral,11-3071.04,Supply Chain Managers,neutral,T3,"['innovative', 'collaborative', 'dedication', 'strategic', 'outstanding']","['Dependability', 'Writing', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Active Learning', 'Deductive Reasoning', 'Management of Material Resources', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Monitoring', 'Coordination', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Negotiation', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Speaking', 'Adaptability', 'Initiative', 'Attention to Detail', 'Complex Problem Solving', 'Oral Expression', 'Time Management', 'Intellectual Curiosity', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['innovative', 'collaborative', 'dedication', 'strategic', 'outstanding', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,41,5,10
EXP_20260310_154106_11-9179.02_T1_male,11-9179.02,Spa Managers,male,T1,"['Attention to Detail', 'Leadership Experience', 'Problem-Solving Abilities', 'Ability to Manage Team', 'Effective Communication Skills']","['Dependability', 'Persuasion', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Deductive Reasoning', 'Critical Thinking', 'Service Orientation', 'Cautiousness', 'Monitoring', 'Speech Recognition', 'Ability to Manage Team', 'Humility', 'Management of Personnel Resources', 'Coordination', 'Innovation', 'Sincerity', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Cooperation', 'Stress Tolerance', 'Tolerance for Ambiguity', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Optimism', 'Perseverance', 'Effective Communication Skills', 'Speaking', 'Adaptability', 'Empathy', 'Initiative', 'Problem-Solving Abilities', 'Oral Expression', 'Time Management', 'Written Comprehension']","['Oral Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Speech Recognition']","['Attention to Detail', 'Leadership Experience', 'Oral Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Speech Recognition']",5,40,5,7
EXP_20260310_154106_11-9179.02_T2_male,11-9179.02,Spa Managers,male,T2,"['Attention to detail and organizational skills', 'Strong leadership skills', 'Effective communication abilities', 'Strategic thinking and problem-solving capabilities', 'Ability to build strong relationships with staff and clients']","['Dependability', 'Persuasion', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Deductive Reasoning', 'Critical Thinking', 'Service Orientation', 'Cautiousness', 'Monitoring', 'Speech Recognition', 'Humility', 'Management of Personnel Resources', 'Coordination', 'Innovation', 'Sincerity', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Cooperation', 'Stress Tolerance', 'Tolerance for Ambiguity', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Optimism', 'Perseverance', 'Speaking', 'Adaptability', 'Empathy', 'Initiative', 'Oral Expression', 'Time Management', 'Written Comprehension']","['Oral Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Speech Recognition']","['Attention to detail and organizational skills', 'Strong leadership skills', 'Effective communication abilities', 'Strategic thinking and problem-solving capabilities', 'Ability to build strong relationships with staff and clients', 'Oral Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Speech Recognition']",5,37,5,10
EXP_20260310_154106_11-9179.02_T3_male,11-9179.02,Spa Managers,male,T3,"['Consistent Attention to Detail', 'Positive Attitude', 'Effective Communication Skills', 'Highly Organized', 'Exceptional Customer Service']","['Dependability', 'Persuasion', 'Problem Sensitivity', 'Active Listening', 'Social Perceptiveness', 'Deductive Reasoning', 'Critical Thinking', 'Service Orientation', 'Cautiousness', 'Monitoring', 'Speech Recognition', 'Humility', 'Management of Personnel Resources', 'Coordination', 'Innovation', 'Sincerity', 'Social Orientation', 'Self-Confidence', 'Self-Control', 'Cooperation', 'Stress Tolerance', 'Tolerance for Ambiguity', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Optimism', 'Perseverance', 'Speaking', 'Adaptability', 'Empathy', 'Initiative', 'Oral Expression', 'Time Management', 'Written Comprehension']","['Oral Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Speech Recognition']","['Consistent Attention to Detail', 'Positive Attitude', 'Effective Communication Skills', 'Highly Organized', 'Exceptional Customer Service', 'Oral Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Speech Recognition']",5,37,5,10
