Job_Code,Job_Title,Attribute_Name,Importance_Score,Trait_Type
11-3013.01,Security Managers,Fluency of Ideas,3.88,Abilities
11-3013.01,Security Managers,Originality,3.5,Abilities
11-3013.01,Security Managers,Problem Sensitivity,4.5,Abilities
11-3013.01,Security Managers,Deductive Reasoning,4.12,Abilities
11-3013.01,Security Managers,Inductive Reasoning,4.12,Abilities
11-3013.01,Security Managers,Information Ordering,3.75,Abilities
11-3013.01,Security Managers,Category Flexibility,3.62,Abilities
11-3013.01,Security Managers,Mathematical Reasoning,2.62,Abilities
11-3013.01,Security Managers,Number Facility,2.88,Abilities
11-3013.01,Security Managers,Memorization,2.75,Abilities
11-3013.01,Security Managers,Speed of Closure,3.38,Abilities
11-3013.01,Security Managers,Flexibility of Closure,3.62,Abilities
11-3013.01,Security Managers,Perceptual Speed,3.25,Abilities
11-3013.01,Security Managers,Spatial Orientation,2.38,Abilities
11-3013.01,Security Managers,Visualization,2.88,Abilities
11-3013.01,Security Managers,Selective Attention,3.75,Abilities
11-3013.01,Security Managers,Time Sharing,3.0,Abilities
11-3013.01,Security Managers,Arm-Hand Steadiness,2.12,Abilities
11-3013.01,Security Managers,Manual Dexterity,2.12,Abilities
11-3013.01,Security Managers,Finger Dexterity,1.88,Abilities
11-3013.01,Security Managers,Control Precision,1.88,Abilities
11-3013.01,Security Managers,Multilimb Coordination,2.12,Abilities
11-3013.01,Security Managers,Response Orientation,2.12,Abilities
11-3013.01,Security Managers,Rate Control,1.75,Abilities
11-3013.01,Security Managers,Reaction Time,2.12,Abilities
11-3013.01,Security Managers,Wrist-Finger Speed,2.12,Abilities
11-3013.01,Security Managers,Speed of Limb Movement,2.0,Abilities
11-3013.01,Security Managers,Static Strength,2.25,Abilities
11-3013.01,Security Managers,Explosive Strength,1.88,Abilities
11-3013.01,Security Managers,Dynamic Strength,2.0,Abilities
11-3013.01,Security Managers,Trunk Strength,2.38,Abilities
11-3013.01,Security Managers,Stamina,2.25,Abilities
11-3013.01,Security Managers,Extent Flexibility,2.12,Abilities
11-3013.01,Security Managers,Dynamic Flexibility,1.0,Abilities
11-3013.01,Security Managers,Gross Body Coordination,2.0,Abilities
11-3013.01,Security Managers,Gross Body Equilibrium,2.0,Abilities
11-3013.01,Security Managers,Near Vision,3.75,Abilities
11-3013.01,Security Managers,Far Vision,3.5,Abilities
11-3013.01,Security Managers,Visual Color Discrimination,2.75,Abilities
11-3013.01,Security Managers,Night Vision,2.25,Abilities
11-3013.01,Security Managers,Peripheral Vision,2.12,Abilities
11-3013.01,Security Managers,Depth Perception,2.12,Abilities
11-3013.01,Security Managers,Glare Sensitivity,1.88,Abilities
11-3013.01,Security Managers,Hearing Sensitivity,2.75,Abilities
11-3013.01,Security Managers,Auditory Attention,2.75,Abilities
11-3013.01,Security Managers,Sound Localization,2.25,Abilities
11-3013.01,Security Managers,Speech Recognition,3.88,Abilities
11-3013.01,Security Managers,Speech Clarity,3.88,Abilities
11-3021.00,Computer and Information Systems Managers,Oral Comprehension,4.0,Abilities
11-3021.00,Computer and Information Systems Managers,Written Comprehension,4.0,Abilities
11-3021.00,Computer and Information Systems Managers,Oral Expression,4.0,Abilities
11-3021.00,Computer and Information Systems Managers,Written Expression,3.75,Abilities
11-3021.00,Computer and Information Systems Managers,Fluency of Ideas,3.38,Abilities
11-3021.00,Computer and Information Systems Managers,Originality,3.25,Abilities
11-3021.00,Computer and Information Systems Managers,Problem Sensitivity,4.0,Abilities
11-3021.00,Computer and Information Systems Managers,Deductive Reasoning,4.0,Abilities
11-3021.00,Computer and Information Systems Managers,Inductive Reasoning,4.0,Abilities
11-3021.00,Computer and Information Systems Managers,Information Ordering,3.75,Abilities
11-3021.00,Computer and Information Systems Managers,Category Flexibility,3.25,Abilities
11-3021.00,Computer and Information Systems Managers,Mathematical Reasoning,3.0,Abilities
11-3021.00,Computer and Information Systems Managers,Number Facility,3.12,Abilities
11-3021.00,Computer and Information Systems Managers,Memorization,2.62,Abilities
11-3021.00,Computer and Information Systems Managers,Speed of Closure,2.75,Abilities
11-3021.00,Computer and Information Systems Managers,Flexibility of Closure,3.0,Abilities
11-3021.00,Computer and Information Systems Managers,Perceptual Speed,2.75,Abilities
11-3021.00,Computer and Information Systems Managers,Spatial Orientation,1.12,Abilities
11-3021.00,Computer and Information Systems Managers,Visualization,3.0,Abilities
11-3021.00,Computer and Information Systems Managers,Selective Attention,2.88,Abilities
11-3021.00,Computer and Information Systems Managers,Time Sharing,2.62,Abilities
11-3021.00,Computer and Information Systems Managers,Arm-Hand Steadiness,2.25,Abilities
11-3021.00,Computer and Information Systems Managers,Manual Dexterity,2.12,Abilities
11-3021.00,Computer and Information Systems Managers,Finger Dexterity,2.12,Abilities
11-3021.00,Computer and Information Systems Managers,Control Precision,2.0,Abilities
11-3021.00,Computer and Information Systems Managers,Multilimb Coordination,1.38,Abilities
11-3021.00,Computer and Information Systems Managers,Response Orientation,1.25,Abilities
11-3021.00,Computer and Information Systems Managers,Rate Control,1.25,Abilities
11-3021.00,Computer and Information Systems Managers,Reaction Time,1.25,Abilities
11-3021.00,Computer and Information Systems Managers,Wrist-Finger Speed,2.0,Abilities
11-3021.00,Computer and Information Systems Managers,Speed of Limb Movement,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Static Strength,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Explosive Strength,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Dynamic Strength,1.5,Abilities
11-3021.00,Computer and Information Systems Managers,Trunk Strength,1.75,Abilities
11-3021.00,Computer and Information Systems Managers,Stamina,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Extent Flexibility,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Dynamic Flexibility,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Gross Body Coordination,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Gross Body Equilibrium,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Near Vision,3.75,Abilities
11-3021.00,Computer and Information Systems Managers,Far Vision,2.75,Abilities
11-3021.00,Computer and Information Systems Managers,Visual Color Discrimination,2.38,Abilities
11-3021.00,Computer and Information Systems Managers,Night Vision,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Peripheral Vision,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Depth Perception,1.75,Abilities
11-3021.00,Computer and Information Systems Managers,Glare Sensitivity,1.12,Abilities
11-3021.00,Computer and Information Systems Managers,Hearing Sensitivity,1.75,Abilities
11-3021.00,Computer and Information Systems Managers,Auditory Attention,2.0,Abilities
11-3021.00,Computer and Information Systems Managers,Sound Localization,1.0,Abilities
11-3021.00,Computer and Information Systems Managers,Speech Recognition,3.38,Abilities
11-3021.00,Computer and Information Systems Managers,Speech Clarity,3.62,Abilities
11-3031.00,Financial Managers,Oral Comprehension,4.12,Abilities
11-3031.00,Financial Managers,Written Comprehension,4.12,Abilities
11-3031.00,Financial Managers,Oral Expression,4.12,Abilities
11-3031.00,Financial Managers,Written Expression,3.88,Abilities
11-3031.00,Financial Managers,Fluency of Ideas,3.38,Abilities
11-3031.00,Financial Managers,Originality,2.88,Abilities
11-3031.00,Financial Managers,Problem Sensitivity,3.88,Abilities
11-3031.00,Financial Managers,Deductive Reasoning,4.0,Abilities
11-3031.00,Financial Managers,Inductive Reasoning,3.88,Abilities
11-3031.00,Financial Managers,Information Ordering,3.75,Abilities
11-3031.00,Financial Managers,Category Flexibility,3.12,Abilities
11-3031.00,Financial Managers,Mathematical Reasoning,3.5,Abilities
11-3031.00,Financial Managers,Number Facility,3.5,Abilities
11-3031.00,Financial Managers,Memorization,2.5,Abilities
11-3031.00,Financial Managers,Speed of Closure,3.0,Abilities
11-3031.00,Financial Managers,Flexibility of Closure,3.25,Abilities
11-3031.00,Financial Managers,Perceptual Speed,2.88,Abilities
11-3031.00,Financial Managers,Spatial Orientation,1.0,Abilities
11-3031.00,Financial Managers,Visualization,2.12,Abilities
11-3031.00,Financial Managers,Selective Attention,2.75,Abilities
11-3031.00,Financial Managers,Time Sharing,2.25,Abilities
11-3031.00,Financial Managers,Arm-Hand Steadiness,1.75,Abilities
11-3031.00,Financial Managers,Manual Dexterity,1.75,Abilities
11-3031.00,Financial Managers,Finger Dexterity,1.75,Abilities
11-3031.00,Financial Managers,Control Precision,1.25,Abilities
11-3031.00,Financial Managers,Multilimb Coordination,1.0,Abilities
11-3031.00,Financial Managers,Response Orientation,1.0,Abilities
11-3031.00,Financial Managers,Rate Control,1.0,Abilities
11-3031.00,Financial Managers,Reaction Time,1.0,Abilities
11-3031.00,Financial Managers,Wrist-Finger Speed,2.0,Abilities
11-3031.00,Financial Managers,Speed of Limb Movement,1.0,Abilities
11-3031.00,Financial Managers,Static Strength,1.0,Abilities
11-3031.00,Financial Managers,Explosive Strength,1.0,Abilities
11-3031.00,Financial Managers,Dynamic Strength,1.0,Abilities
11-3031.00,Financial Managers,Trunk Strength,1.88,Abilities
11-3031.00,Financial Managers,Stamina,1.12,Abilities
11-3031.00,Financial Managers,Extent Flexibility,1.0,Abilities
11-3031.00,Financial Managers,Dynamic Flexibility,1.0,Abilities
11-3031.00,Financial Managers,Gross Body Coordination,1.0,Abilities
11-3031.00,Financial Managers,Gross Body Equilibrium,1.0,Abilities
11-3031.00,Financial Managers,Near Vision,3.75,Abilities
11-3031.00,Financial Managers,Far Vision,2.25,Abilities
11-3031.00,Financial Managers,Visual Color Discrimination,1.38,Abilities
11-3031.00,Financial Managers,Night Vision,1.12,Abilities
11-3031.00,Financial Managers,Peripheral Vision,1.12,Abilities
11-3031.00,Financial Managers,Depth Perception,1.5,Abilities
11-3031.00,Financial Managers,Glare Sensitivity,1.0,Abilities
11-3031.00,Financial Managers,Hearing Sensitivity,1.5,Abilities
11-3031.00,Financial Managers,Auditory Attention,2.0,Abilities
11-3031.00,Financial Managers,Sound Localization,1.12,Abilities
11-3031.00,Financial Managers,Speech Recognition,3.75,Abilities
11-3031.00,Financial Managers,Speech Clarity,4.0,Abilities
11-3031.01,Treasurers and Controllers,Oral Comprehension,4.0,Abilities
11-3031.01,Treasurers and Controllers,Written Comprehension,4.12,Abilities
11-3031.01,Treasurers and Controllers,Oral Expression,4.0,Abilities
11-3031.01,Treasurers and Controllers,Written Expression,4.0,Abilities
11-3031.01,Treasurers and Controllers,Fluency of Ideas,3.25,Abilities
11-3031.01,Treasurers and Controllers,Originality,3.25,Abilities
11-3031.01,Treasurers and Controllers,Problem Sensitivity,4.0,Abilities
11-3031.01,Treasurers and Controllers,Deductive Reasoning,4.0,Abilities
11-3031.01,Treasurers and Controllers,Inductive Reasoning,4.12,Abilities
11-3031.01,Treasurers and Controllers,Information Ordering,3.88,Abilities
11-3031.01,Treasurers and Controllers,Category Flexibility,3.5,Abilities
11-3031.01,Treasurers and Controllers,Mathematical Reasoning,3.88,Abilities
11-3031.01,Treasurers and Controllers,Number Facility,3.75,Abilities
11-3031.01,Treasurers and Controllers,Memorization,2.75,Abilities
11-3031.01,Treasurers and Controllers,Speed of Closure,2.88,Abilities
11-3031.01,Treasurers and Controllers,Flexibility of Closure,3.0,Abilities
11-3031.01,Treasurers and Controllers,Perceptual Speed,3.12,Abilities
11-3031.01,Treasurers and Controllers,Spatial Orientation,1.0,Abilities
11-3031.01,Treasurers and Controllers,Visualization,2.38,Abilities
11-3031.01,Treasurers and Controllers,Selective Attention,2.62,Abilities
11-3031.01,Treasurers and Controllers,Time Sharing,2.38,Abilities
11-3031.01,Treasurers and Controllers,Arm-Hand Steadiness,1.0,Abilities
11-3031.01,Treasurers and Controllers,Manual Dexterity,1.12,Abilities
11-3031.01,Treasurers and Controllers,Finger Dexterity,2.12,Abilities
11-3031.01,Treasurers and Controllers,Control Precision,1.0,Abilities
11-3031.01,Treasurers and Controllers,Multilimb Coordination,1.0,Abilities
11-3031.01,Treasurers and Controllers,Response Orientation,1.0,Abilities
11-3031.01,Treasurers and Controllers,Rate Control,1.0,Abilities
11-3031.01,Treasurers and Controllers,Reaction Time,1.0,Abilities
11-3031.01,Treasurers and Controllers,Wrist-Finger Speed,1.25,Abilities
11-3031.01,Treasurers and Controllers,Speed of Limb Movement,1.0,Abilities
11-3031.01,Treasurers and Controllers,Static Strength,1.0,Abilities
11-3031.01,Treasurers and Controllers,Explosive Strength,1.0,Abilities
11-3031.01,Treasurers and Controllers,Dynamic Strength,1.25,Abilities
11-3031.01,Treasurers and Controllers,Trunk Strength,1.5,Abilities
11-3031.01,Treasurers and Controllers,Stamina,1.0,Abilities
11-3031.01,Treasurers and Controllers,Extent Flexibility,1.0,Abilities
11-3031.01,Treasurers and Controllers,Dynamic Flexibility,1.0,Abilities
11-3031.01,Treasurers and Controllers,Gross Body Coordination,1.0,Abilities
11-3031.01,Treasurers and Controllers,Gross Body Equilibrium,1.0,Abilities
11-3031.01,Treasurers and Controllers,Near Vision,4.0,Abilities
11-3031.01,Treasurers and Controllers,Far Vision,2.38,Abilities
11-3031.01,Treasurers and Controllers,Visual Color Discrimination,1.88,Abilities
11-3031.01,Treasurers and Controllers,Night Vision,1.0,Abilities
11-3031.01,Treasurers and Controllers,Peripheral Vision,1.0,Abilities
11-3031.01,Treasurers and Controllers,Depth Perception,1.62,Abilities
11-3031.01,Treasurers and Controllers,Glare Sensitivity,1.0,Abilities
11-3031.01,Treasurers and Controllers,Hearing Sensitivity,1.75,Abilities
11-3031.01,Treasurers and Controllers,Auditory Attention,1.75,Abilities
11-3031.01,Treasurers and Controllers,Sound Localization,1.0,Abilities
11-3031.01,Treasurers and Controllers,Speech Recognition,3.62,Abilities
11-3031.01,Treasurers and Controllers,Speech Clarity,3.62,Abilities
11-3031.03,Investment Fund Managers,Oral Comprehension,4.0,Abilities
11-3031.03,Investment Fund Managers,Written Comprehension,4.0,Abilities
11-3031.03,Investment Fund Managers,Oral Expression,4.0,Abilities
11-3031.03,Investment Fund Managers,Written Expression,3.75,Abilities
11-3031.03,Investment Fund Managers,Fluency of Ideas,3.38,Abilities
11-3031.03,Investment Fund Managers,Originality,3.38,Abilities
11-3031.03,Investment Fund Managers,Problem Sensitivity,3.75,Abilities
11-3031.03,Investment Fund Managers,Deductive Reasoning,4.12,Abilities
11-3031.03,Investment Fund Managers,Inductive Reasoning,3.88,Abilities
11-3031.03,Investment Fund Managers,Information Ordering,3.88,Abilities
11-3031.03,Investment Fund Managers,Category Flexibility,3.38,Abilities
11-3031.03,Investment Fund Managers,Mathematical Reasoning,3.88,Abilities
11-3031.03,Investment Fund Managers,Number Facility,3.62,Abilities
11-3031.03,Investment Fund Managers,Memorization,2.88,Abilities
11-3031.03,Investment Fund Managers,Speed of Closure,2.88,Abilities
11-3031.03,Investment Fund Managers,Flexibility of Closure,3.38,Abilities
11-3031.03,Investment Fund Managers,Perceptual Speed,3.0,Abilities
11-3031.03,Investment Fund Managers,Spatial Orientation,1.0,Abilities
11-3031.03,Investment Fund Managers,Visualization,2.75,Abilities
11-3031.03,Investment Fund Managers,Selective Attention,3.12,Abilities
11-3031.03,Investment Fund Managers,Time Sharing,2.75,Abilities
11-3031.03,Investment Fund Managers,Arm-Hand Steadiness,1.0,Abilities
11-3031.03,Investment Fund Managers,Manual Dexterity,1.0,Abilities
11-3031.03,Investment Fund Managers,Finger Dexterity,2.25,Abilities
11-3031.03,Investment Fund Managers,Control Precision,1.0,Abilities
11-3031.03,Investment Fund Managers,Multilimb Coordination,1.0,Abilities
11-3031.03,Investment Fund Managers,Response Orientation,1.0,Abilities
11-3031.03,Investment Fund Managers,Rate Control,1.0,Abilities
11-3031.03,Investment Fund Managers,Reaction Time,1.0,Abilities
11-3031.03,Investment Fund Managers,Wrist-Finger Speed,1.0,Abilities
11-3031.03,Investment Fund Managers,Speed of Limb Movement,1.0,Abilities
11-3031.03,Investment Fund Managers,Static Strength,1.0,Abilities
